year,year_code,country_name,country_code,region,region_code,economic_fitness_matrix,economic_fitness_ranking
1997,YR1997,Georgia,GEO,Europe & Central Asia,ECA,0.61913,59
1997,YR1997,Germany,DEU,Europe & Central Asia,ECA,8.5065,1
1997,YR1997,Ghana,GHA,Sub-Saharan Africa,SSA,0.048677,111
1997,YR1997,Greece,GRC,Europe & Central Asia,ECA,1.1032,42
1997,YR1997,Greenland,GRL,Europe & Central Asia,ECA,0.0040133,129
1997,YR1997,Guatemala,GTM,Latin America & Caribbean,LAC,0.43761,69
1997,YR1997,Guinea,GIN,Sub-Saharan Africa,SSA,0.0038291,131
1997,YR1997,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,1.05E-08,138
1997,YR1997,Guyana,GUY,Latin America & Caribbean,LAC,0.024643,118
1997,YR1997,Honduras,HND,Latin America & Caribbean,LAC,0.23441,79
1997,YR1997,Hungary,HUN,Europe & Central Asia,ECA,1.9736,20
1997,YR1997,Iceland,ISL,Europe & Central Asia,ECA,0.18409,85
1997,YR1997,India,IND,South Asia,SA,3.1265,15
1997,YR1997,Indonesia,IDN,East Asia & Pacific,EAP,1.1514,39
1997,YR1997,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.19168,83
1997,YR1997,Iraq,IRQ,Middle East & North Africa,MENA,2.40E-271,147
1997,YR1997,Ireland,IRL,Europe & Central Asia,ECA,1.5993,28
1997,YR1997,Israel,ISR,Middle East & North Africa,MENA,1.9572,22
1997,YR1997,Italy,ITA,Europe & Central Asia,ECA,5.9444,4
1997,YR1997,Japan,JPN,East Asia & Pacific,EAP,6.4507,3
1997,YR1997,Jordan,JOR,Middle East & North Africa,MENA,0.47815,64
1997,YR1997,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.46736,65
1997,YR1997,Kenya,KEN,Sub-Saharan Africa,SSA,0.35672,75
1997,YR1997,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,0.99077,45
1997,YR1997,"Korea, Rep.",KOR,East Asia & Pacific,EAP,2.8115,17
1997,YR1997,Kuwait,KWT,Middle East & North Africa,MENA,1.78E-28,145
1997,YR1997,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.46501,66
1997,YR1997,Lao PDR,LAO,East Asia & Pacific,EAP,0.1631,89
1997,YR1997,Latvia,LVA,Europe & Central Asia,ECA,0.81752,53
1997,YR1997,Lebanon,LBN,Middle East & North Africa,MENA,1.0196,44
1997,YR1997,Liberia,LBR,Sub-Saharan Africa,SSA,5.10E-21,142
1997,YR1997,Libya,LBY,Middle East & North Africa,MENA,2.18E-28,143
1997,YR1997,Lithuania,LTU,Europe & Central Asia,ECA,1.104,41
1997,YR1997,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.66769,56
1997,YR1997,Madagascar,MDG,Sub-Saharan Africa,SSA,0.15909,90
1997,YR1997,Malawi,MWI,Sub-Saharan Africa,SSA,0.098994,102
1997,YR1997,Malaysia,MYS,East Asia & Pacific,EAP,1.1729,38
1997,YR1997,Mali,MLI,Sub-Saharan Africa,SSA,0.02878,117
1997,YR1997,Malta,MLT,Middle East & North Africa,MENA,0.54066,61
1997,YR1997,Mauritania,MRT,Sub-Saharan Africa,SSA,0.0024457,133
1997,YR1997,Mexico,MEX,Latin America & Caribbean,LAC,1.8383,25
1997,YR1997,Mongolia,MNG,East Asia & Pacific,EAP,0.08927,105
1997,YR1997,Montenegro,MNE,Europe & Central Asia,ECA,..,..
1997,YR1997,Morocco,MAR,Middle East & North Africa,MENA,0.43441,70
1997,YR1997,Mozambique,MOZ,Sub-Saharan Africa,SSA,0.0358,115
1997,YR1997,Myanmar,MMR,East Asia & Pacific,EAP,0.087021,107
1997,YR1997,Nepal,NPL,South Asia,SA,0.15785,92
1997,YR1997,Netherlands,NLD,Europe & Central Asia,ECA,4.4316,9
1997,YR1997,New Zealand,NZL,East Asia & Pacific,EAP,0.77881,54
1997,YR1997,Nicaragua,NIC,Latin America & Caribbean,LAC,0.10595,101
1997,YR1997,Niger,NER,Sub-Saharan Africa,SSA,0.13496,94
1997,YR1997,Nigeria,NGA,Sub-Saharan Africa,SSA,0.0022254,134
1997,YR1997,Norway,NOR,Europe & Central Asia,ECA,0.90993,48
1997,YR1997,Oman,OMN,Middle East & North Africa,MENA,0.092458,104
1997,YR1997,Pakistan,PAK,South Asia,SA,0.43377,71
1997,YR1997,Panama,PAN,Latin America & Caribbean,LAC,0.94916,46
1997,YR1997,Paraguay,PRY,Latin America & Caribbean,LAC,0.13116,96
1997,YR1997,Peru,PER,Latin America & Caribbean,LAC,0.3116,77
1997,YR1997,Philippines,PHL,East Asia & Pacific,EAP,0.69204,55
1997,YR1997,Poland,POL,Europe & Central Asia,ECA,2.0605,19
1997,YR1997,Portugal,PRT,Europe & Central Asia,ECA,1.4323,32
1997,YR1997,Qatar,QAT,Middle East & North Africa,MENA,1.84E-28,144
1997,YR1997,Romania,ROU,Europe & Central Asia,ECA,1.3921,33
1997,YR1997,Russian Federation,RUS,Europe & Central Asia,ECA,1.2101,36
1997,YR1997,Rwanda,RWA,Sub-Saharan Africa,SSA,0.023748,119
1997,YR1997,Saudi Arabia,SAU,Middle East & North Africa,MENA,0.02323,120
1997,YR1997,Senegal,SEN,Sub-Saharan Africa,SSA,0.17111,86
1997,YR1997,Serbia,SRB,Europe & Central Asia,ECA,..,..
1997,YR1997,Sierra Leone,SLE,Sub-Saharan Africa,SSA,0.24334,78
1997,YR1997,Singapore,SGP,East Asia & Pacific,EAP,1.4656,31
1997,YR1997,Slovak Republic,SVK,Europe & Central Asia,ECA,1.8904,23
1997,YR1997,Slovenia,SVN,Europe & Central Asia,ECA,2.3422,18
1997,YR1997,Somalia,SOM,Sub-Saharan Africa,SSA,0.0029287,132
1997,YR1997,South Africa,ZAF,Sub-Saharan Africa,SSA,0.86705,49
1997,YR1997,Spain,ESP,Europe & Central Asia,ECA,3.6635,13
1997,YR1997,Sudan,SDN,Sub-Saharan Africa,SSA,0.018,122
1997,YR1997,Suriname,SUR,Latin America & Caribbean,LAC,0.0085638,125
1997,YR1997,Sweden,SWE,Europe & Central Asia,ECA,3.2109,14
1997,YR1997,Switzerland,CHE,Europe & Central Asia,ECA,4.8651,8
1997,YR1997,Syrian Arab Republic,SYR,Middle East & North Africa,MENA,0.098989,103
1997,YR1997,Tajikistan,TJK,Europe & Central Asia,ECA,0.13271,95
1997,YR1997,Tanzania,TZA,Sub-Saharan Africa,SSA,0.075087,109
1997,YR1997,Thailand,THA,East Asia & Pacific,EAP,1.7696,26
1997,YR1997,Togo,TGO,Sub-Saharan Africa,SSA,0.16951,87
1997,YR1997,Tunisia,TUN,Middle East & North Africa,MENA,0.57131,60
1997,YR1997,Turkey,TUR,Europe & Central Asia,ECA,1.6044,27
1997,YR1997,Turkmenistan,TKM,Europe & Central Asia,ECA,0.019068,121
1997,YR1997,Uganda,UGA,Sub-Saharan Africa,SSA,0.084416,108
1997,YR1997,Ukraine,UKR,Europe & Central Asia,ECA,1.3722,34
1997,YR1997,United Arab Emirates,ARE,Middle East & North Africa,MENA,0.16518,88
1997,YR1997,United Kingdom,GBR,Europe & Central Asia,ECA,5.6764,6
1997,YR1997,United States,USA,North America,NA,6.8148,2
1997,YR1997,Uruguay,URY,Latin America & Caribbean,LAC,0.61943,58
1997,YR1997,Uzbekistan,UZB,Europe & Central Asia,ECA,0.19076,84
1997,YR1997,"Venezuela, RB",VEN,Latin America & Caribbean,LAC,0.21275,82
1997,YR1997,Vietnam,VNM,East Asia & Pacific,EAP,0.45242,68
1997,YR1997,"Yemen, Rep.",YEM,Middle East & North Africa,MENA,2.01E-10,140
1997,YR1997,Zambia,ZMB,Sub-Saharan Africa,SSA,0.11811,98
1997,YR1997,Zimbabwe,ZWE,Sub-Saharan Africa,SSA,0.15889,91
1998,YR1998,Afghanistan,AFG,South Asia,SA,0.088009,108
1998,YR1998,Albania,ALB,Europe & Central Asia,ECA,0.43081,70
1998,YR1998,Algeria,DZA,Middle East & North Africa,MENA,0.027782,125
1998,YR1998,Andorra,AND,Europe & Central Asia,ECA,0.85578,52
1998,YR1998,Angola,AGO,Sub-Saharan Africa,SSA,3.31E-18,146
1998,YR1998,Argentina,ARG,Latin America & Caribbean,LAC,0.89541,50
1998,YR1998,Armenia,ARM,Europe & Central Asia,ECA,0.79878,53
1998,YR1998,Australia,AUS,East Asia & Pacific,EAP,0.9868,46
1998,YR1998,Austria,AUT,Europe & Central Asia,ECA,3.7637,10
1998,YR1998,Azerbaijan,AZE,Europe & Central Asia,ECA,0.3872,74
1998,YR1998,Bahrain,BHR,Middle East & North Africa,MENA,0.13366,100
1998,YR1998,Bangladesh,BGD,South Asia,SA,0.17704,93
1998,YR1998,Belarus,BLR,Europe & Central Asia,ECA,1.4389,32
1998,YR1998,Belgium,BEL,Europe & Central Asia,ECA,4.8521,7
1998,YR1998,Belize,BLZ,Latin America & Caribbean,LAC,0.10276,106
1998,YR1998,Benin,BEN,Sub-Saharan Africa,SSA,0.086408,109
1998,YR1998,Bhutan,BTN,South Asia,SA,0.078231,113
1998,YR1998,Bolivia,BOL,Latin America & Caribbean,LAC,0.11271,103
1998,YR1998,Bosnia and Herzegovina,BIH,Europe & Central Asia,ECA,0.69868,57
1998,YR1998,Brazil,BRA,Latin America & Caribbean,LAC,1.7377,27
1998,YR1998,Brunei Darussalam,BRN,East Asia & Pacific,EAP,0.028727,124
1998,YR1998,Bulgaria,BGR,Europe & Central Asia,ECA,1.5938,30
1998,YR1998,Burkina Faso,BFA,Sub-Saharan Africa,SSA,0.081915,111
1998,YR1998,Burundi,BDI,Sub-Saharan Africa,SSA,0.0030537,137
1998,YR1998,Cambodia,KHM,East Asia & Pacific,EAP,0.062031,118
1998,YR1998,Cameroon,CMR,Sub-Saharan Africa,SSA,0.0046761,135
1998,YR1998,Canada,CAN,North America,NA,2.0334,20
1998,YR1998,Central African Republic,CAF,Sub-Saharan Africa,SSA,0.052478,120
1998,YR1998,Chad,TCD,Sub-Saharan Africa,SSA,3.75E-06,144
1998,YR1998,Chile,CHL,Latin America & Caribbean,LAC,0.62131,58
1998,YR1998,China,CHN,East Asia & Pacific,EAP,3.5612,13
1998,YR1998,Colombia,COL,Latin America & Caribbean,LAC,0.54927,63
1998,YR1998,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,SSA,0.0024982,138
1998,YR1998,"Congo, Rep.",COG,Sub-Saharan Africa,SSA,0.0018641,139
1998,YR1998,Costa Rica,CRI,Latin America & Caribbean,LAC,0.40454,72
1998,YR1998,Cote d'Ivoire,CIV,Sub-Saharan Africa,SSA,0.10607,105
1998,YR1998,Croatia,HRV,Europe & Central Asia,ECA,1.2257,40
1998,YR1998,Cyprus,CYP,Europe & Central Asia,ECA,0.74449,55
1998,YR1998,Czech Republic,CZE,Europe & Central Asia,ECA,3.6777,12
1998,YR1998,Denmark,DNK,Europe & Central Asia,ECA,2.9014,16
1998,YR1998,Ecuador,ECU,Latin America & Caribbean,LAC,0.14834,99
1998,YR1998,"Egypt, Arab Rep.",EGY,Middle East & North Africa,MENA,0.5567,62
1998,YR1998,El Salvador,SLV,Latin America & Caribbean,LAC,0.4636,67
1998,YR1998,Eritrea,ERI,Sub-Saharan Africa,SSA,0.076633,114
1998,YR1998,Estonia,EST,Europe & Central Asia,ECA,1.1795,42
1998,YR1998,Ethiopia,ETH,Sub-Saharan Africa,SSA,0.014229,126
1998,YR1998,Finland,FIN,Europe & Central Asia,ECA,1.7543,23
1998,YR1998,France,FRA,Europe & Central Asia,ECA,5.5251,5
1998,YR1998,Gabon,GAB,Sub-Saharan Africa,SSA,0.0014398,141
1998,YR1998,"Gambia, The",GMB,Sub-Saharan Africa,SSA,0.18719,92
1998,YR1998,Georgia,GEO,Europe & Central Asia,ECA,0.75976,54
1998,YR1998,Germany,DEU,Europe & Central Asia,ECA,7.8845,1
1998,YR1998,Ghana,GHA,Sub-Saharan Africa,SSA,0.073829,115
1998,YR1998,Greece,GRC,Europe & Central Asia,ECA,1.261,38
1998,YR1998,Greenland,GRL,Europe & Central Asia,ECA,0.0053989,133
1998,YR1998,Guatemala,GTM,Latin America & Caribbean,LAC,0.43841,68
1998,YR1998,Guinea,GIN,Sub-Saharan Africa,SSA,0.0010683,142
1998,YR1998,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,6.44E-06,143
1998,YR1998,Guyana,GUY,Latin America & Caribbean,LAC,0.032157,123
1998,YR1998,Honduras,HND,Latin America & Caribbean,LAC,0.24765,85
1998,YR1998,Hungary,HUN,Europe & Central Asia,ECA,1.935,21
1998,YR1998,Iceland,ISL,Europe & Central Asia,ECA,0.19753,91
1998,YR1998,India,IND,South Asia,SA,3.1755,15
1998,YR1998,Indonesia,IDN,East Asia & Pacific,EAP,1.3051,34
1998,YR1998,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.19916,90
1998,YR1998,Iraq,IRQ,Middle East & North Africa,MENA,5.47E-47,147
1998,YR1998,Ireland,IRL,Europe & Central Asia,ECA,1.2995,36
1998,YR1998,Israel,ISR,Middle East & North Africa,MENA,1.868,22
1998,YR1998,Italy,ITA,Europe & Central Asia,ECA,5.669,4
1998,YR1998,Japan,JPN,East Asia & Pacific,EAP,5.918,3
1998,YR1998,Jordan,JOR,Middle East & North Africa,MENA,0.43732,69
1998,YR1998,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.32074,79
1998,YR1998,Kenya,KEN,Sub-Saharan Africa,SSA,0.40278,73
1998,YR1998,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,1.4275,33
1998,YR1998,"Korea, Rep.",KOR,East Asia & Pacific,EAP,2.4708,17
1998,YR1998,Kuwait,KWT,Middle East & North Africa,MENA,0.0073886,130
1998,YR1998,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.30515,80
1998,YR1998,Lao PDR,LAO,East Asia & Pacific,EAP,0.068377,116
1998,YR1998,Latvia,LVA,Europe & Central Asia,ECA,0.95381,48
1998,YR1998,Lebanon,LBN,Middle East & North Africa,MENA,0.98671,47
1998,YR1998,Liberia,LBR,Sub-Saharan Africa,SSA,1.47E-06,145
1998,YR1998,Libya,LBY,Middle East & North Africa,MENA,0.0014972,140
1998,YR1998,Lithuania,LTU,Europe & Central Asia,ECA,1.0684,45
1998,YR1998,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.5787,60
1998,YR1998,Madagascar,MDG,Sub-Saharan Africa,SSA,0.1666,96
1998,YR1998,Malawi,MWI,Sub-Saharan Africa,SSA,0.081844,112
1998,YR1998,Malaysia,MYS,East Asia & Pacific,EAP,1.237,39
1998,YR1998,Mali,MLI,Sub-Saharan Africa,SSA,0.049021,121
1998,YR1998,Malta,MLT,Middle East & North Africa,MENA,0.41934,71
1998,YR1998,Mauritania,MRT,Sub-Saharan Africa,SSA,0.0051097,134
1998,YR1998,Mexico,MEX,Latin America & Caribbean,LAC,1.7385,26
1998,YR1998,Mongolia,MNG,East Asia & Pacific,EAP,0.10892,104
1998,YR1998,Montenegro,MNE,Europe & Central Asia,ECA,..,..
1998,YR1998,Morocco,MAR,Middle East & North Africa,MENA,0.46879,66
1998,YR1998,Mozambique,MOZ,Sub-Saharan Africa,SSA,0.054563,119
1998,YR1998,Myanmar,MMR,East Asia & Pacific,EAP,0.082819,110
1998,YR1998,Nepal,NPL,South Asia,SA,0.27601,81
1998,YR1998,Netherlands,NLD,Europe & Central Asia,ECA,4.3403,9
1998,YR1998,New Zealand,NZL,East Asia & Pacific,EAP,0.93496,49
1998,YR1998,Nicaragua,NIC,Latin America & Caribbean,LAC,0.15204,97
1998,YR1998,Niger,NER,Sub-Saharan Africa,SSA,0.12809,101
1998,YR1998,Nigeria,NGA,Sub-Saharan Africa,SSA,0.0087175,129
1998,YR1998,Norway,NOR,Europe & Central Asia,ECA,1.1108,43
1998,YR1998,Oman,OMN,Middle East & North Africa,MENA,0.17657,94
1998,YR1998,Pakistan,PAK,South Asia,SA,0.52464,64
1998,YR1998,Panama,PAN,Latin America & Caribbean,LAC,1.0877,44
1998,YR1998,Paraguay,PRY,Latin America & Caribbean,LAC,0.12192,102
1998,YR1998,Peru,PER,Latin America & Caribbean,LAC,0.37814,75
1998,YR1998,Philippines,PHL,East Asia & Pacific,EAP,0.72819,56
1998,YR1998,Poland,POL,Europe & Central Asia,ECA,2.1746,19
1998,YR1998,Portugal,PRT,Europe & Central Asia,ECA,1.5364,31
1998,YR1998,Qatar,QAT,Middle East & North Africa,MENA,0.0040286,136
1998,YR1998,Romania,ROU,Europe & Central Asia,ECA,1.3016,35
1998,YR1998,Russian Federation,RUS,Europe & Central Asia,ECA,1.2961,37
1998,YR1998,Rwanda,RWA,Sub-Saharan Africa,SSA,0.012311,127
1998,YR1998,Saudi Arabia,SAU,Middle East & North Africa,MENA,0.26974,82
1998,YR1998,Senegal,SEN,Sub-Saharan Africa,SSA,0.258,84
1998,YR1998,Serbia,SRB,Europe & Central Asia,ECA,..,..
1998,YR1998,Sierra Leone,SLE,Sub-Saharan Africa,SSA,0.33585,78
1998,YR1998,Singapore,SGP,East Asia & Pacific,EAP,1.6075,29
1998,YR1998,Slovak Republic,SVK,Europe & Central Asia,ECA,1.6955,28
1998,YR1998,Slovenia,SVN,Europe & Central Asia,ECA,2.3267,18
1998,YR1998,Somalia,SOM,Sub-Saharan Africa,SSA,0.0097874,128
1998,YR1998,South Africa,ZAF,Sub-Saharan Africa,SSA,0.89442,51
1998,YR1998,Spain,ESP,Europe & Central Asia,ECA,3.7064,11
1998,YR1998,Sudan,SDN,Sub-Saharan Africa,SSA,0.039918,122
1998,YR1998,Suriname,SUR,Latin America & Caribbean,LAC,0.0062709,132
1998,YR1998,Sweden,SWE,Europe & Central Asia,ECA,3.2804,14
1998,YR1998,Switzerland,CHE,Europe & Central Asia,ECA,4.5718,8
1998,YR1998,Syrian Arab Republic,SYR,Middle East & North Africa,MENA,0.24083,87
1998,YR1998,Tajikistan,TJK,Europe & Central Asia,ECA,0.17472,95
1998,YR1998,Tanzania,TZA,Sub-Saharan Africa,SSA,0.22599,88
1998,YR1998,Thailand,THA,East Asia & Pacific,EAP,1.7461,24
1998,YR1998,Togo,TGO,Sub-Saharan Africa,SSA,0.14877,98
1998,YR1998,Tunisia,TUN,Middle East & North Africa,MENA,0.59513,59
1998,YR1998,Turkey,TUR,Europe & Central Asia,ECA,1.741,25
1998,YR1998,Turkmenistan,TKM,Europe & Central Asia,ECA,0.088655,107
1998,YR1998,Uganda,UGA,Sub-Saharan Africa,SSA,0.066135,117
1998,YR1998,Ukraine,UKR,Europe & Central Asia,ECA,1.2253,41
1998,YR1998,United Arab Emirates,ARE,Middle East & North Africa,MENA,0.34634,77
1998,YR1998,United Kingdom,GBR,Europe & Central Asia,ECA,5.5093,6
1998,YR1998,United States,USA,North America,NA,6.498,2
1998,YR1998,Uruguay,URY,Latin America & Caribbean,LAC,0.56195,61
1998,YR1998,Uzbekistan,UZB,Europe & Central Asia,ECA,0.22466,89
1998,YR1998,"Venezuela, RB",VEN,Latin America & Caribbean,LAC,0.36451,76
1998,YR1998,Vietnam,VNM,East Asia & Pacific,EAP,0.50304,65
1998,YR1998,"Yemen, Rep.",YEM,Middle East & North Africa,MENA,0.0070651,131
1998,YR1998,Zambia,ZMB,Sub-Saharan Africa,SSA,0.24401,86
1998,YR1998,Zimbabwe,ZWE,Sub-Saharan Africa,SSA,0.26544,83
1999,YR1999,Afghanistan,AFG,South Asia,SA,0.14127,99
1999,YR1999,Albania,ALB,Europe & Central Asia,ECA,0.44994,71
1999,YR1999,Algeria,DZA,Middle East & North Africa,MENA,0.0091894,130
1999,YR1999,Andorra,AND,Europe & Central Asia,ECA,0.7634,54
1999,YR1999,Angola,AGO,Sub-Saharan Africa,SSA,1.60E-20,146
1999,YR1999,Argentina,ARG,Latin America & Caribbean,LAC,0.88869,51
1999,YR1999,Armenia,ARM,Europe & Central Asia,ECA,0.82219,53
1999,YR1999,Australia,AUS,East Asia & Pacific,EAP,1.0267,46
1999,YR1999,Austria,AUT,Europe & Central Asia,ECA,3.7841,12
1999,YR1999,Azerbaijan,AZE,Europe & Central Asia,ECA,0.14784,98
1999,YR1999,Bahrain,BHR,Middle East & North Africa,MENA,0.10837,107
1999,YR1999,Bangladesh,BGD,South Asia,SA,0.14039,100
1999,YR1999,Belarus,BLR,Europe & Central Asia,ECA,1.3937,35
1999,YR1999,Belgium,BEL,Europe & Central Asia,ECA,4.9406,7
1999,YR1999,Belize,BLZ,Latin America & Caribbean,LAC,0.030723,122
1999,YR1999,Benin,BEN,Sub-Saharan Africa,SSA,0.061686,116
1999,YR1999,Bhutan,BTN,South Asia,SA,0.088079,110
1999,YR1999,Bolivia,BOL,Latin America & Caribbean,LAC,0.12686,102
1999,YR1999,Bosnia and Herzegovina,BIH,Europe & Central Asia,ECA,0.54795,62
1999,YR1999,Brazil,BRA,Latin America & Caribbean,LAC,1.5826,29
1999,YR1999,Brunei Darussalam,BRN,East Asia & Pacific,EAP,0.0070978,132
1999,YR1999,Bulgaria,BGR,Europe & Central Asia,ECA,1.5321,31
1999,YR1999,Burkina Faso,BFA,Sub-Saharan Africa,SSA,0.1233,104
1999,YR1999,Burundi,BDI,Sub-Saharan Africa,SSA,0.0050292,134
1999,YR1999,Cambodia,KHM,East Asia & Pacific,EAP,0.072406,112
1999,YR1999,Cameroon,CMR,Sub-Saharan Africa,SSA,0.013287,128
1999,YR1999,Canada,CAN,North America,NA,2.0091,20
1999,YR1999,Central African Republic,CAF,Sub-Saharan Africa,SSA,0.08852,109
1999,YR1999,Chad,TCD,Sub-Saharan Africa,SSA,0.0025015,141
1999,YR1999,Chile,CHL,Latin America & Caribbean,LAC,0.53348,64
1999,YR1999,China,CHN,East Asia & Pacific,EAP,3.85,11
1999,YR1999,Colombia,COL,Latin America & Caribbean,LAC,0.50307,66
1999,YR1999,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,SSA,0.0046075,135
1999,YR1999,"Congo, Rep.",COG,Sub-Saharan Africa,SSA,0.00063079,144
1999,YR1999,Costa Rica,CRI,Latin America & Caribbean,LAC,0.31038,78
1999,YR1999,Cote d'Ivoire,CIV,Sub-Saharan Africa,SSA,0.12213,105
1999,YR1999,Croatia,HRV,Europe & Central Asia,ECA,1.0062,47
1999,YR1999,Cyprus,CYP,Europe & Central Asia,ECA,0.71777,56
1999,YR1999,Czech Republic,CZE,Europe & Central Asia,ECA,3.7531,13
1999,YR1999,Denmark,DNK,Europe & Central Asia,ECA,2.8274,16
1999,YR1999,Ecuador,ECU,Latin America & Caribbean,LAC,0.16266,93
1999,YR1999,"Egypt, Arab Rep.",EGY,Middle East & North Africa,MENA,0.63485,57
1999,YR1999,El Salvador,SLV,Latin America & Caribbean,LAC,0.47085,69
1999,YR1999,Eritrea,ERI,Sub-Saharan Africa,SSA,0.036544,121
1999,YR1999,Estonia,EST,Europe & Central Asia,ECA,1.0478,45
1999,YR1999,Ethiopia,ETH,Sub-Saharan Africa,SSA,0.014369,127
1999,YR1999,Finland,FIN,Europe & Central Asia,ECA,1.8077,23
1999,YR1999,France,FRA,Europe & Central Asia,ECA,5.6473,4
1999,YR1999,Gabon,GAB,Sub-Saharan Africa,SSA,0.0031456,139
1999,YR1999,"Gambia, The",GMB,Sub-Saharan Africa,SSA,0.11238,106
1999,YR1999,Georgia,GEO,Europe & Central Asia,ECA,0.58247,61
1999,YR1999,Germany,DEU,Europe & Central Asia,ECA,7.6533,1
1999,YR1999,Ghana,GHA,Sub-Saharan Africa,SSA,0.079639,111
1999,YR1999,Greece,GRC,Europe & Central Asia,ECA,1.1872,40
1999,YR1999,Greenland,GRL,Europe & Central Asia,ECA,0.01204,129
1999,YR1999,Guatemala,GTM,Latin America & Caribbean,LAC,0.47399,68
1999,YR1999,Guinea,GIN,Sub-Saharan Africa,SSA,0.0017032,142
1999,YR1999,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,1.73E-07,145
1999,YR1999,Guyana,GUY,Latin America & Caribbean,LAC,0.028564,123
1999,YR1999,Honduras,HND,Latin America & Caribbean,LAC,0.22439,85
1999,YR1999,Hungary,HUN,Europe & Central Asia,ECA,1.9001,22
1999,YR1999,Iceland,ISL,Europe & Central Asia,ECA,0.20274,89
1999,YR1999,India,IND,South Asia,SA,3.2775,14
1999,YR1999,Indonesia,IDN,East Asia & Pacific,EAP,1.4004,34
1999,YR1999,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.21968,86
1999,YR1999,Iraq,IRQ,Middle East & North Africa,MENA,5.70E-45,147
1999,YR1999,Ireland,IRL,Europe & Central Asia,ECA,1.1876,39
1999,YR1999,Israel,ISR,Middle East & North Africa,MENA,1.9739,21
1999,YR1999,Italy,ITA,Europe & Central Asia,ECA,5.5047,5
1999,YR1999,Japan,JPN,East Asia & Pacific,EAP,5.7591,3
1999,YR1999,Jordan,JOR,Middle East & North Africa,MENA,0.85871,52
1999,YR1999,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.25971,81
1999,YR1999,Kenya,KEN,Sub-Saharan Africa,SSA,0.37762,73
1999,YR1999,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,1.4042,33
1999,YR1999,"Korea, Rep.",KOR,East Asia & Pacific,EAP,2.4065,18
1999,YR1999,Kuwait,KWT,Middle East & North Africa,MENA,0.0034453,137
1999,YR1999,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.31312,76
1999,YR1999,Lao PDR,LAO,East Asia & Pacific,EAP,0.069619,113
1999,YR1999,Latvia,LVA,Europe & Central Asia,ECA,0.92123,50
1999,YR1999,Lebanon,LBN,Middle East & North Africa,MENA,0.99913,48
1999,YR1999,Liberia,LBR,Sub-Saharan Africa,SSA,0.0032311,138
1999,YR1999,Libya,LBY,Middle East & North Africa,MENA,0.0010693,143
1999,YR1999,Lithuania,LTU,Europe & Central Asia,ECA,1.0889,42
1999,YR1999,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.52707,65
1999,YR1999,Madagascar,MDG,Sub-Saharan Africa,SSA,0.20891,88
1999,YR1999,Malawi,MWI,Sub-Saharan Africa,SSA,0.068554,114
1999,YR1999,Malaysia,MYS,East Asia & Pacific,EAP,1.1864,41
1999,YR1999,Mali,MLI,Sub-Saharan Africa,SSA,0.06027,118
1999,YR1999,Malta,MLT,Middle East & North Africa,MENA,0.45913,70
1999,YR1999,Mauritania,MRT,Sub-Saharan Africa,SSA,0.0069085,133
1999,YR1999,Mexico,MEX,Latin America & Caribbean,LAC,1.7518,25
1999,YR1999,Mongolia,MNG,East Asia & Pacific,EAP,0.17105,92
1999,YR1999,Montenegro,MNE,Europe & Central Asia,ECA,..,..
1999,YR1999,Morocco,MAR,Middle East & North Africa,MENA,0.49309,67
1999,YR1999,Mozambique,MOZ,Sub-Saharan Africa,SSA,0.12585,103
1999,YR1999,Myanmar,MMR,East Asia & Pacific,EAP,0.099925,108
1999,YR1999,Nepal,NPL,South Asia,SA,0.27949,80
1999,YR1999,Netherlands,NLD,Europe & Central Asia,ECA,4.4804,8
1999,YR1999,New Zealand,NZL,East Asia & Pacific,EAP,0.95098,49
1999,YR1999,Nicaragua,NIC,Latin America & Caribbean,LAC,0.15977,94
1999,YR1999,Niger,NER,Sub-Saharan Africa,SSA,0.15433,95
1999,YR1999,Nigeria,NGA,Sub-Saharan Africa,SSA,0.0084465,131
1999,YR1999,Norway,NOR,Europe & Central Asia,ECA,1.0612,43
1999,YR1999,Oman,OMN,Middle East & North Africa,MENA,0.18378,90
1999,YR1999,Pakistan,PAK,South Asia,SA,0.53478,63
1999,YR1999,Panama,PAN,Latin America & Caribbean,LAC,1.0543,44
